codigo_estructura,potencia,tipo,potencia2,porcentaje_perdida,doblenivel,descripcion_larga,desc_nemot,perdidas_w,perdidas2_w
COO0067,,,0,0,,Conductor TTU Cu #1/0 AWG,CO0-0P1/0,,
ESV0050,,,0,0,,Est. 22 kV 2F Volada Pasante deriv. 1F Centrada Retención,ESV-2VP+1CR,,
ESV0127,,,0,0,,Est. 22 kV 3F Tres Postes Doble Reten. Deriv. 3F Centrada Retención,ESV-3TD+3CR,,
TRS0222,30,C,0,0,,Banco de 2 transformadores en paralelo 6 kV bifasicos 30 KVA en poste,TRS-2B30,,
APO0939,180,C,0,10,,Lum. 240 V Led 180 W en fachada con red preen Autocontrolada pot. cte. C,APD-0FLCL180AC,18,
AOD0142,3,C,0,10,C,Proy. 240V Ornamental Led 3 W en piso  hilo piloto pot. Cte.,AOD-0IPL3PC,0.3,
APO0601,70,C,0,16,,Lum. 240 V Na 70 W en poste con red preen Autocontrolada pot. cte. A,APD-0OLAS70AC,11.2,
TRT0487,300,C,0,0,,Transformador 13 kV 1F conv. 300 kVA en cámara,TRT-1O300,0,0
APO0918,123,C,0,10,,Lum. 240 V Led 123 W en poste con red aérea Autocontrolada pot. cte. C,APD-0PLCL123AC,12.3,
COO0015,,,0,0,,Conductor Cu Desnudo # 2/0  AWG,CO0-0G2/0,,
AOD0032,3.6,C,0,10,C,Proy. 240 V Ornamental Led 3.6 W en piso Autocont. pot. cte.,AOD-0IPL3.6AC,0.36,
TRV0183,600,C,0,0,,Banco de 3 transformadores 22 kV monofásicos 600 kVA en cámara,TRV-3I600,,
TRR0004,15,C,0,0,,Transformador 34.5 kV 1F conv. 15 kVA en poste,TRR-1C15,,
TRT0339,315,C,0,0,,Transformador 13 kV 3F conv. 315 kVA en poste,TRT-3C315,,
COO0360,,,0,0,,Conductor Semiaislado o Ecológico Clase 35kV Al 2/0 AWG,CO0-0K2/0,,
ECT0006,100,C,0,0,,Capacitor fijo 13kV 3F 100kVAR,ECT-3C100,,
AOD0063,800,C,0,12,C,Proy. 240 V Ornamental MH 800 W en poste Autocont. pot. cte.,AOD-0PPH800AC,96,
POO1015,,,0,0,,Poste Hormigón armado Circular de 11m carga de rotura 2400kg,PO0-0HC11_2400,,
POO1022,,,0,0,,Poste Hormigón armado Circular de 11m carga de rotura 1600kg,PO0-0HC11_1600,,
ESS0019,,,0,0,,Est. 6 kV 3F Centrada Pasante,ESS-3CP,,
CSP0004,28,,0,0,,Sem. 110V en poste vehicular 4 modulo,CSC-0PV28M4,,
MEC0005,,,0,0,,Medidor 120V 1F2H - Masivos Electrónico. Energía Activa - 60 A_Forma 1A,MEC-1E60_1A,,
SST0050,,,0,0,,Secc. red subt. 13 kV 3F con fusible 8 A,SST-3F8,,
TRS0045,90,C,0,0,,Transformador 6  kV  3F conv. 90 kVA en poste,TRS-3C90,,
TUS0030,500,C,0,0,,Transformador  6kV 3F sumerg. 500 kVA,TUS-3S500,,
TRS0279,300,C,0,0,,Banco de 2 transformadores en paralelo 6 kV bifasicos 300 KVA en cámara,TRS-2V300,,
ESS0063,,,0,0,,Est. 6 kV 3F Line Poste Pasante,ESS-3LP,,
POO3709,,,0,0,,Poste Hormigón armado Circular de 18m carga de rotura 1000kg,PO0-0HC18_1000,,
TUT0043,15,C,0,0,,Transformador  13kV 3F seco 15 kVA,TUT-3D15,,
TRR0149,267,C,0,0,,Banco de 2 transformadores 34.5 kV monofásicos 267 KVA en cámara,TRR-3V267,,
TRT0391,100,C,0,0,,Banco de 2 transformadores en paralelo 13 kV monofásicos 100 KVA en poste,TRT-1B100,,
ESR0034,,,0,0,,Est. 34.5 kV 3F Tres Postes Retención,ESR-3TR,,
ECV0028,300,E,0,0,,Regulador de voltaje bobina fija 22kV 3F 300 kVA ctrl electrónico,ECV-3RE300,,
EST0010,,,0,0,,Est. 13 kV 1F Bandera Doble retención,EST-1BD,,
COO0133,,,0,0,,Conductor TW Cu # 8 AWG,CO0-0O8,,
TRR0381,200,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 200 KVA en poste,TRR-1B200,,
POO10015,,,0,0,,Poste Hormigón armado rectangular de 19m carga de rotura 2400kg,PO0-0HR19_2400,,
ECR0047,127,M,0,0,,Regulador de voltaje bobina fija 34.5kV 1F 127 kVA ctrl manual,ECR-1RM127,,
APO0427,500,C,0,12,,Proy. 240 V Hg 500 W en fachada con red subt hilo piloto pot. cte. C,APD-0APCM500PC,60,
ECS0011,200,A,0,0,,Capacitor automático 6kV 3F 200kVAR,ECS-3A200,,
TRV0050,5,C,0,0,,Transformador 22 kV 1F conv. 5 kVA en cámara,TRV-1O5,,
TRT0438,267,C,0,0,,Banco de 2 transformadores en paralelo 13 kV monofásicos 267 KVA en cámara,TRT-1V267,,
TRV0343,110,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 110 kVA en cámara,TRV-1V110,,
POO10010,,,0,0,,Poste Hormigón armado rectangular de 19m carga de rotura 1200kg,PO0-0HR19_1200,,
SPD0015,,,0,0,,Secc. 240V 2F con fusible NH 630 A,SPD-2L630,,
TRR0015,50,A,0,0,,Transformador 34.5 kV 1F autoproteg. 50 kVA en poste,TRR-1A50,,
SDT0322,630,,,,,"SGDA 13,8kV 3F Fotovoltaica de 630kW",SDT-3F630,,
COO0352,,,0,0,,Conductor Semiaislado o Ecológico Clase 25kV Al 397.5 MCM,CO0-0H397.5,,
SSV0049,,,0,0,,Secc. red subt. 22 kV 3F con fusible 6 A,SSV-3F6,,
APO0512,250,C,0,12,,Proy. 240 V Na 250 W en fachada con red preen Autocont. pot. cte. C,APD-0FPCS250AC,30,
TRR0091,50,C,0,0,,Banco de 2 transformadores 34.5 kV monofásicos 50 KVA en poste,TRR-3B50,,
TRS0289,192.5,C,0,0,,Transformador 6 kV 3F conv. 192.5 kVA en cámara,TRS-3O192.5,,
SDD0101,15.2,,,,,SGDA 240V 1F Fotovoltaica de 15.2kW,SDD-1F15.2,,
TRR0233,500,C,0,0,,Transformador 34.5 kV 3F conv. 500 kVA en poste,TRR-3C500,,
TRR0280,10,C,0,0,,Banco de 2 transformadores 34.5 kV monofasicos 10KVA en poste,TRR-3B10,,
SPV0106,,,0,0,,Secc. 22kV 3F con interruptor 800A BIL 125,SPV-3I800_125,,
TRT0034,150,C,0,0,,Transformador 13 kV 1F Pedestal o Padmounted 150KVA,TRT-1P150,,
COO0244,,,0,0,,CONDUCTOR AAAC 6201 #312.8 MCM,CO0-0D312.8,,
AOD0074,70,C,0,16,C,Proy. 240 V Ornamental MH 70 W en poste Hilo Piloto. pot. cte.,AOD-0PPH70PC,11.2,
APO0986,141,C,0,10,C,Lum. 240 V Led 141 W en poste con red aérea hilo piloto pot. cte. C,APD-0PLCL141PC,14.1,0
SDD0040,4.24,,,,,SGDA 240V 1F Fotovoltaica de 4.24kW,SDD-1F4.24,,
ESS0025,,,0,0,,Est. 6 kV 3F Semicentrada Retención,ESS-3SR,,
APO0751,180,C,0,10,,Lum. 120 V Led 180 W en poste con red aerea Autocontrolada pot. cte. C,APC-0PLCL180AC,18,
APO0961,106,C,0,10,C,Lum. 127 V Led 106 W en poste con red aérea hilo piloto pot. cte. C,APC-0PLCL106PC,10.6,
TRR0319,137.5,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 137.5 kVA en poste,TRR-3N137.5,,
SDD0317,531.27,,,,,SGDA 220V 3F Fotovoltaica de 531.27kW,SDD-3F531.27,,
APO0525,1500,C,0,12,,Proy. 240 V Na 1500 W en poste con red aerea Autocontrolado pot. cte. C,APD-0PPCS1500AC,180,
APO0230,175,C,0,12,C,Lum. 240 V Hg 175 W en fachada con red subt Autocontrolada pot. cte. C,APD-0ALCM175AC,21,
TRR0205,150,C,0,0,,Transformador 34.5 kV 1F conv. 150 kVA en poste,TRR-1C150,,
TRR0164,115,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 115 KVA en cámara,TRR-3I115,,
TUV0023,200,C,0,0,,Transformador  22kV 3F conv. frente muerto 200 kVA,TUV-3M200,,
TRT0031,75,C,0,0,,Transformador 13 kV 1F Pedestal o Padmounted 75KVA,TRT-1P75,,
SPV0005,,,0,0,,Secc. 22kV 1F con seccionador de cuchilla 100A,SPV-1C100,,
AOD0140,100,C,0,15,C,Proy. 240 V Ornamental Hg 100 W en piso Autocont. pot. cte.,AOD-0IPM100AC,15,
TRT0248,750,C,0,0,,Transformador 13 kV 3F conv. 750 kVA en cámara,TRT-3O750,,
ESR0031,,,0,0,,Est. 34.5 kV 3F Dos Postes Pasante,ESR-3HP,,
TRV0287,2500,C,0,0,,Transformador 22 kV 3F conv. 2500 kVA en cámara,TRV-3O2500,,
SPR0024,,,0,0,,Secc. 34.5kV 2F con seccionador fus. unipolar ab. disp. rompearco 200A,SPR-2E200,,
POO0205,,,,0,,Poste Hormigón armado rectangular de 9m carga de rotura 600kg,PO0-0HR9_600,,
TRV0257,60,C,0,0,,Banco de 2 transformadores 22 kV monofásicos 60 kVA en cámara,TRV-3V60,,
ECS0043,144,M,0,0,,Regulador de voltaje bobina fija 6kV 1F 144 kVA ctrl manual,ECS-1RM144,,
SPV0007,,,0,0,,Secc. 22kV 1F con seccionador de cuchilla 300A,SPV-1C300,,
TRT0353,20,C,0,0,,Banco de 2 transformadores en paralelo 13 kV monofásicos 20 KVA en poste,TRT-1B20,,
TRV0310,65,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 65 kVA en poste,TRV-1B65,,
ESV0052,,,0,0,,Est. 22 kV 2F Centrada Pasante deriv. 1F Centrada Retención,ESV-2CP+1CR,,
TRR0161,87.5,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 87.5 KVA en cámara,TRR-3I87.5,,
TRS0103,1200,C,0,0,,Transformador 6 kV 3F Pedestal o Padmounted 1200 kVA,TRS-3P1200,,
SDD0204,3.85,,,,,SGDA 220V 3F Fotovoltaica de 3.85kW,SDD-3F3.85,,
TRV0032,75,C,0,0,,Transformador 22 kV 1F Pedestal o Padmounted 75KVA.,TRV-1P75,,
AOD0099,240,C,0,10,C,Lum. 240 V Ornamental Led 240 W en poste Autocont. pot. cte.,AOD-0PLL240AC,24,
EU0028,,,0,0,,Est.red subt.  banco de ductos  config. 4x3  de 110 mm.  en calzada,EU0-0B4x3B2,,
TRR0317,333,C,0,0,,Transformador 34.5 kV 1F conv. 333 kVA en cámara,TRR-1O333,,
ESR0035,,,0,0,,Est. 34.5 kV 3F Tres Postes Doble retención,ESR-3TD,,
COO0073,,,0,0,,Conductor THHN Cu #4 AWG,CO0-0Q4,,
SPS0039,,,0,0,,Secc. 6 kV 2F con seccionador de cuchilla   600A,SPS-2C600,,
POO0104,,,0,0,,Poste Hormigón armado Circular de 9m carga de rotura 500kg,PO0-0HC9_500,,
SPS0007,,,0,0,,Secc. 6kV 2F con seccionador fus. unipolar ab. 100A,SPS-2S100,,
APO0778,240,C,0,10,,Lum. 240 V Led 240 W en poste con red preen Autocont. pot. cte. C,APD-0OLCL240AC,24,
TRV0272,182,C,0,0,,Banco de 2 transformadores 22 kV monofásicos 182 kVA en cámara,TRV-3V182,,
SDD0003,1,,,,,SGDA 220V 1F Fotovoltaica de 1kW,SDD-1F1,,
TRT0478,28,C,0,0,,Banco de 2 transformadores 13 kV monofásicos 28 KVA en cámara,TRT-3V28,,
SPD0031,,,0,0,,Secc. 240V 3F con seccionador fusible unipolar cerrado 160 A,SPD-3D160,,
EST0103,,,0,0,,Est. 13 kV 3F Bandera Angular deriv. 3F Bandera Retención,EST-3BA+3BR,,
SPV0063,,,0,0,,Secc. 22kV 2F con seccionador de cuchilla 600A,SPV-2C600,,
ECS0038,100,E,0,0,,Regulador de voltaje bobina múltiple 6kV 3F 100 kVA ctrl electrónico,ECS-3EE100,,
SSD0003,,,0,0,,Secc. red subt. 220 V 2F con interruptor termomagnético 30 A,SSD-2N30,,
SPO0035,,,0,0,,Secc. 2F con conector ranuras paralelas 4/0 a 300 - 6 a 300 ACSR/AAAC,SPO-2UC,,
ESS0051,,,0,0,,Est. 6 kV 3F Centrada Pasante deriv. 3F Centrada Retención,ESS-3CP+3CR,,
TRR0312,120,C,0,0,,"Transformador 34,5 kV 3F conv. 120 kVA en poste",TRR-3C120,,
TRR0245,630,C,0,0,,Transformador 34.5 kV 3F conv. 630 kVA en cámara,TRR-3O630,,
TRV0306,52.5,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 52.5 kVA en poste,TRV-1B52.5,,
TRV0120,630,C,0,0,,Transformador 22 kV 3F Pedestal o Padmounted 630 kVA,TRV-3P630,,
TRR0039,37.5,C,0,0,,Transformador 34.5 kV 3F Pedestal o Padmounted 37.5KVA,TRR-3P37.5,,
APO0612,125,C,0,13,,Lum. 240 V Na 125 W en poste con red aerea Autocontrolada pot. cte. C,APD-0PLCS125AC,16.25,
SDD0153,5.85,,,,,SGDA 220V 2F Fotovoltaica de 5.85kW,SDD-2F5.85,,
TAE0002,,,0,0,,Tensor a tierra simple con un cable ligado para tensar,TAE-0TS,,
SST0021,,,0,0,,"Secc. red subt. 13kV 2F con barraje desc., 4 vias,  600 A",SST-2B4_600,,
APO0234,175,C,0,12,C,Lum. 240 V Hg 175 W en poste con red preen Autocontrolada pot. cte. C,APD-0OLCM175AC,21,
APO1000,86,C,0,10,C,Lum. 240 V Led 86 W en poste con red aérea Autocontrolada pot. cte. C,APD-0PLCL86AC,8.6,0
POO2004,,,0,0,,Poste Hormigón armado Circular de 12.5m carga de rotura 500kg,PO0-0HC12.5_500,,
EU0015,,,0,0,,Est.red subt.  banco de ductos  config. 2x2  de 160 mm.  en acera,EU0-0B2x2C1,,
TRV0084,200,C,0,0,,Transformador 22 kV 3F conv. 200 kVA en cámara,TRV-3O200,,
COO0088,,,0,0,,Conductor Concéntrico Al 3x6,CO0-0X3x6,,
TRT0079,50,C,0,0,,Transformador 13 kV 3F conv. 50 kVA en cámara,TRT-3O50,,
SPV0089,,,0,0,,Secc. 22kV 3F con interruptor 630A BIL 95,SPV-3I630_95,,
EST0051,,,0,0,,Est. 13 kV 3F Centrada Pasante deriv. 3F Centrada Retención,EST-3CP+3CR,,
APO0945,90,C,0,10,,Lum. 240 V Led 90 W en fachada con red preen Autocontrolada pot. cte. C,APD-0FLCL90AC,9,
SPT0102,,,0,0,,Secc. 13kV 3F con interruptor 630A BIL 150,SPT-3I630_150,,
MED0028,,,0,0,,Medidor 240V 2F3H - Masivos Electromecánico. Energía Activa - 80 A_Forma 13A,MED-2L80_13A,,
APO0746,115,C,0,10,,Lum. 120 V Led 115 W en poste con red aérea Autocontrolada pot. cte. C,APC-0PLCL115AC,11.5,
COO0326,,,0,0,,Conductor Al. Preensamblado 3x50 + Nx50 mm² + HPx25 mm²,CO0-0T3X50(50)+25,,
SDD0240,13,,,,,SGDA 220V 3F Fotovoltaica de 13kW,SDD-3F13,,
APO0414,150,C,0,13,,Proy. 240 V Hg 150 W en poste con red subt Autocontrolado pot. cte. C,APD-0SPCM150AC,19.5,
TUV0026,400,C,0,0,,Transformador  22kV 3F conv. frente muerto 400 kVA,TUV-3M400,,
SPS0064,,,0,0,,Secc. 6 kV 3F con interruptor 100A BIL 150,SPS-3I100_150,,
SPR0070,,,0,0,,Secc. 34.5 kV 1F con interruptor 100A BIL 150,SPR-1I100_150,,
TRT0453,200,C,0,0,,Transformador 13 kV 1F conv. 200 kVA en cámara,TRT-1O200,,
ECR0044,400,C,0,0,,Capacitor fijo 34.5kV 1F 400kVAR,ECR-1C400,,
SPR0042,,,0,0,,Secc. 34.5kV 3F con seccionador de cuchilla   con disp. rompearco 200A,SPR-3O200,,
POO1609,,,0,0,,Poste Hormigón armado Circular de 12m carga de rotura 1000kg,PO0-0HC12_1000,,
APO0409,100,C,0,15,,Proy. 240 V Hg 100 W en poste con red subt hilo piloto pot. cte. C,APD-0SPCM100PC,15,
SPO0058,,,0,0,,Secc. 3F con conector ranuras paralelas 3 a 2/0 - 6 a 2/0 Al/Cu,SPO-3UA,,
TAS0005,,,0,0,,Tensor Poste a poste  Doble en redes de dist. 6 kV,TAS-0PD,,
ECR0010,,,0,0,,Capacitor automático 34.5kV 1F 300kVAR,ECR-1A300,,
ESR0084,,,0,0,,Est. 34.5 kV 1F Centrada Angular deriv. 1F Bandera Doble Retención,ESR-1CA+1BD,,
TRV0355,300,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 300 kVA en cámara,TRV-1V300,,
TRT0047,150,C,0,0,,Transformador 13 kV 3F Pedestal o Padmounted 150KVA,TRT-3P150,,
PTO0012,,,0,0,,P. a Tierra en Red Secun. Preen. Cond. Cu Cal. 4/0AWG 1Var.,PT0-0PC4/0_1,,
SPR0056,,,0,0,,Secc. 34.5kV 3F con interruptor 200A BIL 95,SPR-3I200_95,,
SDU0313,450,,,,,SGDA 440V 3F Fotovoltaica de 450kW,SDU-3F450,,
ESS0121,,,0,0,,Est. 6 kV 3F Semicentrada Doble Retenc. deriv. 3F Semicentrada Pasante,ESS-3SD+3SP,,
TRV0281,23,C,0,0,,Banco de 3 transformadores 22 kV monofásicos 23 kVA en poste,TRV-3N23,,
SDU0122,257.04,,,,,SGDA 440V 1F Fotovoltaica de 257.04kW,SDU-1F257.04,,
APO0611,75,C,0,15,,Lum. 240 V Na 75 W en poste con red aerea Autocontrolada pot. cte. C,APD-0PLCS75AC,11.25,
SSD0025,,,0,0,,"Secc. red subt. 220 V 3F con tablero de distribución,  600A, 2 circuitos",SSD-3L600_2,,
SST0024,,,0,0,,"Secc. red subt. 13kV 3F con barraje desc., 3 vias,  200 A",SST-3B3_200,,
COO0208,,,0,0,,Conductor Clase 35KV Cu 4 AWG,CO0-0R4,,
TUT0105,250,C,0,0,,Banco de 3 transformadores 13 kV 1F convenc. Frente muerto  250 kVA,TUT-3R250,,
SDV0335,1275,,,,,SGDA 22kV 3F Fotovoltaica de 1275kW,SDV-3F1275,,
TRR0181,318,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 318 KVA en cámara,TRR-3I318,,
TRR0463,217,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 217 kVA en cámara,TRR-1V217,,
ESR0117,,,0,0,,Est. 34.5 kV 3F Dos Postes Doble Reten. deriv. 3F Semi Centrada Reten.,ESR-3HD+3SR,,
TRV0015,50,A,0,0,,Transformador 22 kV 1F autoproteg. 50 kVA en poste,TRV-1A50,,
TUT0023,200,C,0,0,,Transformador  13kV 3F conv. frente muerto 200 kVA,TUT-3M200,,
SPO0011,,,0,0,,Secc. 1F con grapa deriv. en caliente 6 a 4/0 AAC/ACSR,SPO-1GB,,
EST0002,,,0,0,,Est. 13 kV 1F Centrada Angular,EST-1CA,,
ESD0039,,,0,0,,Est. 240V Preensamblado Retención con 2 conduct.,ESD-1PR2,,
TRV0010,5,A,0,0,,Transformador 22 kV 1F autoproteg. 5 kVA en poste,TRV-1A5,,
MEC0002,,,0,0,,Medidor 120V 1F2H - Masivos Electromecánico. Energía Activa - 60 A_Forma 1A,MEC-1L60_1A,,
TRV0012,15,A,0,0,,Transformador 22 kV 1F autoproteg. 15 kVA en poste,TRV-1A15,,
TRT0430,125,C,0,0,,Banco de 2 transformadores en paralelo 13 kV monofásicos 125 KVA en cámara,TRT-1V125,,
EST0073,,,0,0,,Est. 13 kV 3F Semi Centrada Doble Retenc. deriv. 1F Centrada Retenc.,EST-3SD+1CR,,
SSS0002,,,0,0,,"Secc. red subt. 6kV 2F con conector tipo Codo,  200 A",SSS-2C200,,
TUT0054,500,C,0,0,,Transformador  13kV 3F  seco 500 kVA,TUT-3D500,,
COO0344,,,0,0,,Conductor Semiaislado o Ecológico Clase 25kV Al 4 AWG,CO0-0H4,,
COO0139,,,0,0,,Conductor TW Al # 12 AWG,CO0-0I12,,
TRV0030,37.5,C,0,0,,Transformador 22 kV 1F Pedestal o Padmounted 37.5KVA,TRV-1P37.5,,
TRV0335,60,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 60 kVA en cámara,TRV-1V60,,
ECS0055,900,C,0,0,,Capacitor fijo 6kV 3F 900kVAR,ECS-3C900,,
TRT0023,100,C,0,0,,Transformador 13 kV 3F conv. 100 kVA en poste,TRT-3C100,,
ESR0024,,,0,0,,Est. 34.5 kV 3F Semicentrada Angular,ESR-3SA,,
TRT0323,600,C,0,0,,Transformador 13 kV 3F conv. 600 kVA en cámara,TRT-3O600,,
POO1503,,,0,0,,Poste Hormigón armado Circular de 11.5m carga de rotura 475kg,PO0-0HC11.5_475,,
APO0434,2500,C,0,12,,Proy. 240 V Hg 2500 W en poste con red aerea Autocontrolados pot. cte. C,APD-0PPCM2500AC,300,
SDD0182,13,,,,,SGDA 220V 2F Fotovoltaica de 13kW,SDD-2F13,,
APO0418,150,C,0,13,,Proy. 240 V Hg 150 W en fachada con red preen hilo piloto pot. cte. C,APD-0FPCM150PC,19.5,
SDD0162,7.5,,,,,SGDA 220V 2F Fotovoltaica de 7.5kW,SDD-2F7.5,,
TRS0113,125,C,0,0,,Transformador 6 kV 3F conv. 125 kVA en cámara,TRS-3O125,,
APO0795,400,C,0,10,,Lum. 240 V Led 400 W en poste con red preen Autocont. pot. cte. C,APD-0OLCL400AC,40,
TRV0412,1100,C,0,0,,Transformador 22 kV 3F Pedestal o Padmounted 1100 kVA,TRV-3P1100,,
TRR0324,5,C,0,0,,Transformador 34.5 kV 2F conv. 5 kVA en cámara,TRR-2O5,,
TUT0064,65,C,0,0,,Banco de 2 transformadores 13 kV 1F convenc. Frente muerto 65 kVA,TUT-3T65,,
TRS0069,37.5,C,0,0,,Transformador 6 kV 2F Pedestal o Padmounted 37.5 kVA,TRS-2P37.5,,
TRR0006,37.5,C,0,0,,Transformador 34.5 kV 1F conv. 37.5 kVA  en poste,TRR-1C37.5,,
TAS0008,,,0,0,,Tensor poste a poste en V Simple en redes de dist. 6 kV,TAS-0SS,,
TRR0454,900,C,0,0,,Transformador 34.5 kV 3F conv. 900 kVA en cámara,TRR-3O900,,
APO0337,400,D,250,12,S,Lum. 240 V Na 400 W en poste con red subt hilo piloto Dob.niv.pot. C,APD-0SLCS400PD,48,30
POO4219,,,0,0,,Poste Hormigón armado Rectangular de 21m carga de rotura 8000kg,PO0-0HR21_8000,,
SPT0075,,,0,0,,Secc. 13 kV 3F con reconectador 600A BIL 150,SPT-3R600_150,,
TRS0037,192.5,C,0,0,,Transformador 6  kV  3F conv. 192.5 kVA en poste,TRS-3C192.5,,
TUV0020,100,C,0,0,,Transformador  22kV 3F conv. frente muerto 100 kVA,TUV-3M100,,
ECR0043,1200,C,0,0,,Capacitor fijo 34.5kV 3F 1200kVAR,ECR-3C1200,,
COO0342,,,0,0,,Conductor Semiaislado o Ecológico Clase 15kV Al 636 MCM,CO0-0F636,,
ECT0036,300,E,0,0,,Regulador de voltaje bobina múltiple 13kV 1F 300 kVA ctrl electrónico,ECT-1EE300,,
TRR0096,75,C,0,0,,Banco de 2 transformadores 34.5 kV monofásicos 75 KVA en poste,TRR-3B75,,
POO3801,,,0,0,,Poste Hormigón armado rectangular de 12m carga de rotura 350kg,PO0-0HR12_350,,
COO0177,,,0,0,,Conductor Concéntrico Al 4x2,CO0-0X4x2,,
TRR0340,650,C,0,0,,Transformador 34.5 kV 3F conv. 650 kVA en cámara,TRR-3O650,,
COO0377,,,0,0,,CONDUCTOR ACSR #1000 MCM,CO0-0B1000,,
ESR0047,,,0,0,,Est. 34.5 kV 2F Volada Pasante deriv. 1F Centrada Retención,ESR-2VP+1CR,,
COO0387,,,0,0,,Conductor TTU Al #2/0 AWG,CO0-0M2/0,,
TUT0025,300,C,0,0,,Transformador  13kV 3F conv. frente muerto 300 kVA,TUT-3M300,,
TRS0089,37.5,C,0,0,,Transformador 6 kV 3F Pedestal o Padmounted 37.5 kVA,TRS-3P37.5,,
SST0065,,,0,0,,"Secc. red subt. 13kV 3F con int.  redes subt, 6 vías, 600 A",SST-3I6_600,,
ECR0061,150,C,0,0,,Capacitor fijo 34.5kV 1F 150kVAR,ECR-1C150,,
AOD0145,6.5,C,0,10,C,Proy. 240V Ornamental Led 6.5 W en piso  hilo piloto pot. Cte.,AOD-0IPL6.5PC,0.65,
ECR0005,,,0,0,,Capacitor fijo 34.5kV 3F 50kVAR,ECR-3C50,,
TRR0125,35,C,0,0,,Banco de 2 transformadores 34.5 kV monofásicos 35 KVA en cámara,TRR-3V35,,
EU0002,,,0,0,,Est.red subt.  cámara eléctrica a nivel,EU0-0CN,,
COO0018,,,0,0,,Conductor AAAC 5005 #4 AWG,CO0-0C4,,
TRR0252,40,C,0,0,,Banco de 3 transformadores 34.5 kV monofasicos 40KVA en poste,TRR-3N40,,
TRR0159,67.5,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 67.5 KVA en cámara,TRR-3I67.5,,
SDT0336,1320,,,,,"SGDA 13,8kV 3F Fotovoltaica de 1320kW",SDT-3F1320,,
TRT0250,1000,C,0,0,,Transformador 13 kV 3F conv. 1000 kVA en cámara,TRT-3O1000,,
COO0037,,,0,0,,Conductor ACSR #336.4 MCM,CO0-0B336,,
ESS0036,,,0,0,,Est. 6 kV 3F Bandera Angular,ESS-3BA,,
TRS0068,25,C,0,0,,Transformador 6 kV 2F Pedestal o Padmounted 25 kVA,TRS-2P25,,
TRR0310,85,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 85 kVA en poste,TRR-3N85,,
COO0383,,,0,0,,Conductor TTU Al #6 AWG,CO0-0M6,,
AOD0124,25,C,0,10,C,Lum. 240 V Ornamental Led 25 W en piso Hilo Piloto. pot. cte.,AOD-0ILL25PC,2.5,
ESR0041,,,0,0,,Est. 34.5 kV 1F Centrada Angular deriv. 1F Bandera Angular,ESR-1CA+1BA,,
POO1400,,,0,0,,Poste Madera Circular de 11m,PO0-0MC11,,
POO0704,,,0,0,,Poste Plástico fibra de vidrio Circular de 10m carga de rotura 500kg,PO0-0PC10_500,,
SPO0009,,,0,0,,Secc. 1F con fusible 15K,SPO-1F15K,,
APO0232,400,C,0,12,C,Lum. 240 V Hg 400 W en fachada con red subt Autocontrolada pot. cte. C,APD-0ALCM400AC,48,
TRT0309,23,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 23 kVA en poste,TRT-3N23,,
TRR0290,175,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 175 KVA en poste,TRR-3N175,,
COO0080,,,0,0,,Conductor Concéntrico Al 2x8,CO0-0X2x8,,
TUT0103,217,C,0,0,,Banco de 3 transformadores 13 kV 1F convenc. Frente muerto  217 kVA,TUT-3R217,,
TRT0112,35,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 35 KVA en poste,TRT-3N35,,
EST0027,,,0,0,,Est. 13 kV 3F En volado  Pasante,EST-3VP,,
SPS0077,,,0,0,,Secc. 6 kV 3F con reconectador 600A BIL 150,SPS-3R600_150,,
TRT0262,15,C,0,0,,Banco de 3 transformadores 13 kV monofasicos 15KVA en poste,TRT-3N15,,
ECR0024,300,M,0,0,,Regulador de voltaje bobina fija 34.5kV 3F 300 kVA ctrl manual,ECR-3RM300,,
ESV0019,,,0,0,,Est. 22 kV 3F Centrada Pasante,ESV-3CP,,
SDD0051,5,,,,,SGDA 240V 1F Fotovoltaica de 5kW,SDD-1F5,,
TRV0294,315,C,0,0,,Transformador 22 kV 3F Pedestal o Padmounted 315 kVA,TRV-3P315,,
AOD0152,35,C,0,10,C,Proy. 240V Ornamental Led 35 W en piso  hilo piloto pot. Cte.,AOD-0IPL35PC,3.5,
TRV0061,60,C,0,0,,Transformador 22 kV 3F conv. 60 kVA en cámara,TRV-3O60,,
TRV0038,100,C,0,0,,Transformador 22 kV 3F Pedestal o Padmounted 100KVA,TRV-3P100,,
